date,total_night_hours,hot_night_hours_35,NHRI_35,hot_night_hours_40,NHRI_40,max_daytime_FeelsLikeC,mean_nighttime_FeelsLikeC,nhri_category_35,nhri_category_40
2010-11-20,9,0,0.0,0,0.0,25,16.78,Full nighttime recovery,Full nighttime recovery
2010-11-21,9,0,0.0,0,0.0,26,16.67,Full nighttime recovery,Full nighttime recovery
2010-11-22,9,0,0.0,0,0.0,25,16.11,Full nighttime recovery,Full nighttime recovery
2010-11-23,9,0,0.0,0,0.0,25,15.78,Full nighttime recovery,Full nighttime recovery
2010-11-24,9,0,0.0,0,0.0,25,15.67,Full nighttime recovery,Full nighttime recovery
2010-11-25,9,0,0.0,0,0.0,25,15.89,Full nighttime recovery,Full nighttime recovery
2010-11-26,9,0,0.0,0,0.0,25,15.67,Full nighttime recovery,Full nighttime recovery
2010-11-27,9,0,0.0,0,0.0,25,15.78,Full nighttime recovery,Full nighttime recovery
2010-11-28,9,0,0.0,0,0.0,24,16.11,Full nighttime recovery,Full nighttime recovery
2010-11-29,9,0,0.0,0,0.0,24,16.22,Full nighttime recovery,Full nighttime recovery
2010-11-30,9,0,0.0,0,0.0,26,16.67,Full nighttime recovery,Full nighttime recovery
2010-12-01,9,0,0.0,0,0.0,25,15.44,Full nighttime recovery,Full nighttime recovery
2010-12-02,9,0,0.0,0,0.0,25,15.22,Full nighttime recovery,Full nighttime recovery
2010-12-03,9,0,0.0,0,0.0,24,15.67,Full nighttime recovery,Full nighttime recovery
2010-12-04,9,0,0.0,0,0.0,26,16.44,Full nighttime recovery,Full nighttime recovery
2010-12-05,9,0,0.0,0,0.0,26,15.56,Full nighttime recovery,Full nighttime recovery
2010-12-06,9,0,0.0,0,0.0,24,15.11,Full nighttime recovery,Full nighttime recovery
2010-12-07,9,0,0.0,0,0.0,23,13.89,Full nighttime recovery,Full nighttime recovery
2010-12-08,9,0,0.0,0,0.0,23,12.44,Full nighttime recovery,Full nighttime recovery
2010-12-09,9,0,0.0,0,0.0,22,12.44,Full nighttime recovery,Full nighttime recovery
2010-12-10,9,0,0.0,0,0.0,22,13.56,Full nighttime recovery,Full nighttime recovery
2010-12-11,9,0,0.0,0,0.0,23,15.44,Full nighttime recovery,Full nighttime recovery
2010-12-12,9,0,0.0,0,0.0,21,13.0,Full nighttime recovery,Full nighttime recovery
2010-12-13,9,0,0.0,0,0.0,17,12.11,Full nighttime recovery,Full nighttime recovery
2010-12-14,9,0,0.0,0,0.0,17,10.33,Full nighttime recovery,Full nighttime recovery
2010-12-15,9,0,0.0,0,0.0,17,9.56,Full nighttime recovery,Full nighttime recovery
2010-12-16,9,0,0.0,0,0.0,20,11.56,Full nighttime recovery,Full nighttime recovery
2010-12-17,9,0,0.0,0,0.0,21,12.0,Full nighttime recovery,Full nighttime recovery
2010-12-18,9,0,0.0,0,0.0,21,13.33,Full nighttime recovery,Full nighttime recovery
2010-12-19,9,0,0.0,0,0.0,20,11.22,Full nighttime recovery,Full nighttime recovery
2010-12-20,9,0,0.0,0,0.0,20,11.22,Full nighttime recovery,Full nighttime recovery
2010-12-21,9,0,0.0,0,0.0,20,12.22,Full nighttime recovery,Full nighttime recovery
2010-12-22,9,0,0.0,0,0.0,20,11.11,Full nighttime recovery,Full nighttime recovery
2010-12-23,9,0,0.0,0,0.0,21,12.0,Full nighttime recovery,Full nighttime recovery
2010-12-24,9,0,0.0,0,0.0,21,12.44,Full nighttime recovery,Full nighttime recovery
2010-12-25,9,0,0.0,0,0.0,19,11.0,Full nighttime recovery,Full nighttime recovery
2010-12-26,9,0,0.0,0,0.0,19,9.56,Full nighttime recovery,Full nighttime recovery
2010-12-27,9,0,0.0,0,0.0,20,9.56,Full nighttime recovery,Full nighttime recovery
2010-12-28,9,0,0.0,0,0.0,21,9.89,Full nighttime recovery,Full nighttime recovery
2010-12-29,9,0,0.0,0,0.0,20,9.67,Full nighttime recovery,Full nighttime recovery
2010-12-30,9,0,0.0,0,0.0,19,9.44,Full nighttime recovery,Full nighttime recovery
2010-12-31,9,0,0.0,0,0.0,16,9.11,Full nighttime recovery,Full nighttime recovery
2011-01-01,9,0,0.0,0,0.0,15,8.67,Full nighttime recovery,Full nighttime recovery
2011-01-02,9,0,0.0,0,0.0,16,8.22,Full nighttime recovery,Full nighttime recovery
2011-01-03,9,0,0.0,0,0.0,16,6.78,Full nighttime recovery,Full nighttime recovery
2011-01-04,9,0,0.0,0,0.0,16,9.56,Full nighttime recovery,Full nighttime recovery
2011-01-05,9,0,0.0,0,0.0,17,10.56,Full nighttime recovery,Full nighttime recovery
2011-01-06,9,0,0.0,0,0.0,18,9.33,Full nighttime recovery,Full nighttime recovery
2011-01-07,9,0,0.0,0,0.0,19,11.11,Full nighttime recovery,Full nighttime recovery
2011-01-08,9,0,0.0,0,0.0,18,11.67,Full nighttime recovery,Full nighttime recovery
2011-01-09,9,0,0.0,0,0.0,17,11.22,Full nighttime recovery,Full nighttime recovery
2011-01-10,9,0,0.0,0,0.0,17,9.0,Full nighttime recovery,Full nighttime recovery
2011-01-11,9,0,0.0,0,0.0,15,7.67,Full nighttime recovery,Full nighttime recovery
2011-01-12,9,0,0.0,0,0.0,14,6.56,Full nighttime recovery,Full nighttime recovery
2011-01-13,9,0,0.0,0,0.0,15,6.0,Full nighttime recovery,Full nighttime recovery
2011-01-14,9,0,0.0,0,0.0,14,6.67,Full nighttime recovery,Full nighttime recovery
2011-01-15,9,0,0.0,0,0.0,9,5.11,Full nighttime recovery,Full nighttime recovery
2011-01-16,9,0,0.0,0,0.0,15,4.78,Full nighttime recovery,Full nighttime recovery
2011-01-17,9,0,0.0,0,0.0,15,6.78,Full nighttime recovery,Full nighttime recovery
2011-01-18,9,0,0.0,0,0.0,14,7.11,Full nighttime recovery,Full nighttime recovery
2011-01-19,9,0,0.0,0,0.0,15,7.44,Full nighttime recovery,Full nighttime recovery
2011-01-20,9,0,0.0,0,0.0,17,7.33,Full nighttime recovery,Full nighttime recovery
2011-01-21,9,0,0.0,0,0.0,16,7.0,Full nighttime recovery,Full nighttime recovery
2011-01-22,9,0,0.0,0,0.0,17,7.22,Full nighttime recovery,Full nighttime recovery
2011-01-23,9,0,0.0,0,0.0,18,7.89,Full nighttime recovery,Full nighttime recovery
2011-01-24,9,0,0.0,0,0.0,17,7.33,Full nighttime recovery,Full nighttime recovery
2011-01-25,9,0,0.0,0,0.0,14,7.67,Full nighttime recovery,Full nighttime recovery
2011-01-26,9,0,0.0,0,0.0,16,8.78,Full nighttime recovery,Full nighttime recovery
2011-01-27,9,0,0.0,0,0.0,19,10.44,Full nighttime recovery,Full nighttime recovery
2011-01-28,9,0,0.0,0,0.0,21,11.44,Full nighttime recovery,Full nighttime recovery
2011-01-29,9,0,0.0,0,0.0,14,9.89,Full nighttime recovery,Full nighttime recovery
2011-01-30,9,0,0.0,0,0.0,18,8.89,Full nighttime recovery,Full nighttime recovery
2011-01-31,9,0,0.0,0,0.0,18,11.33,Full nighttime recovery,Full nighttime recovery
2011-02-01,9,0,0.0,0,0.0,16,9.67,Full nighttime recovery,Full nighttime recovery
2011-02-02,9,0,0.0,0,0.0,12,6.11,Full nighttime recovery,Full nighttime recovery
2011-02-03,9,0,0.0,0,0.0,10,3.56,Full nighttime recovery,Full nighttime recovery
2011-02-04,9,0,0.0,0,0.0,10,5.11,Full nighttime recovery,Full nighttime recovery
2011-02-05,9,0,0.0,0,0.0,10,5.11,Full nighttime recovery,Full nighttime recovery
2011-02-06,9,0,0.0,0,0.0,13,4.33,Full nighttime recovery,Full nighttime recovery
2011-02-07,9,0,0.0,0,0.0,15,6.56,Full nighttime recovery,Full nighttime recovery
2011-02-08,9,0,0.0,0,0.0,8,6.22,Full nighttime recovery,Full nighttime recovery
2011-02-09,9,0,0.0,0,0.0,18,6.44,Full nighttime recovery,Full nighttime recovery
2011-02-10,9,0,0.0,0,0.0,19,8.44,Full nighttime recovery,Full nighttime recovery
2011-02-11,9,0,0.0,0,0.0,18,8.78,Full nighttime recovery,Full nighttime recovery
2011-02-12,9,0,0.0,0,0.0,12,5.33,Full nighttime recovery,Full nighttime recovery
2011-02-13,9,0,0.0,0,0.0,16,6.56,Full nighttime recovery,Full nighttime recovery
2011-02-14,9,0,0.0,0,0.0,18,8.22,Full nighttime recovery,Full nighttime recovery
2011-02-15,9,0,0.0,0,0.0,19,8.89,Full nighttime recovery,Full nighttime recovery
2011-02-16,9,0,0.0,0,0.0,20,10.33,Full nighttime recovery,Full nighttime recovery
2011-02-17,9,0,0.0,0,0.0,20,11.56,Full nighttime recovery,Full nighttime recovery
2011-02-18,9,0,0.0,0,0.0,21,11.78,Full nighttime recovery,Full nighttime recovery
2011-02-19,9,0,0.0,0,0.0,22,11.78,Full nighttime recovery,Full nighttime recovery
2011-02-20,9,0,0.0,0,0.0,23,13.44,Full nighttime recovery,Full nighttime recovery
2011-02-21,9,0,0.0,0,0.0,22,13.67,Full nighttime recovery,Full nighttime recovery
2011-02-22,9,0,0.0,0,0.0,24,14.56,Full nighttime recovery,Full nighttime recovery
2011-02-23,9,0,0.0,0,0.0,24,14.11,Full nighttime recovery,Full nighttime recovery
2011-02-24,9,0,0.0,0,0.0,25,15.89,Full nighttime recovery,Full nighttime recovery
2011-02-25,9,0,0.0,0,0.0,25,15.78,Full nighttime recovery,Full nighttime recovery
2011-02-26,9,0,0.0,0,0.0,25,16.22,Full nighttime recovery,Full nighttime recovery
2011-02-27,9,0,0.0,0,0.0,23,15.11,Full nighttime recovery,Full nighttime recovery
2011-02-28,9,0,0.0,0,0.0,24,14.89,Full nighttime recovery,Full nighttime recovery
2011-03-01,9,0,0.0,0,0.0,21,14.22,Full nighttime recovery,Full nighttime recovery
2011-03-02,9,0,0.0,0,0.0,22,12.56,Full nighttime recovery,Full nighttime recovery
2011-03-03,9,0,0.0,0,0.0,23,14.0,Full nighttime recovery,Full nighttime recovery
2011-03-04,9,0,0.0,0,0.0,22,13.11,Full nighttime recovery,Full nighttime recovery
2011-03-05,9,0,0.0,0,0.0,23,13.22,Full nighttime recovery,Full nighttime recovery
2011-03-06,9,0,0.0,0,0.0,23,13.56,Full nighttime recovery,Full nighttime recovery
2011-03-07,9,0,0.0,0,0.0,24,15.44,Full nighttime recovery,Full nighttime recovery
2011-03-08,9,0,0.0,0,0.0,26,17.56,Full nighttime recovery,Full nighttime recovery
2011-03-09,9,0,0.0,0,0.0,25,15.44,Full nighttime recovery,Full nighttime recovery
2011-03-10,9,0,0.0,0,0.0,22,15.11,Full nighttime recovery,Full nighttime recovery
2011-03-11,9,0,0.0,0,0.0,22,12.11,Full nighttime recovery,Full nighttime recovery
2011-03-12,9,0,0.0,0,0.0,21,12.11,Full nighttime recovery,Full nighttime recovery
2011-03-13,9,0,0.0,0,0.0,19,10.78,Full nighttime recovery,Full nighttime recovery
2011-03-14,9,0,0.0,0,0.0,20,9.44,Full nighttime recovery,Full nighttime recovery
2011-03-15,9,0,0.0,0,0.0,20,10.44,Full nighttime recovery,Full nighttime recovery
2011-03-16,9,0,0.0,0,0.0,22,10.89,Full nighttime recovery,Full nighttime recovery
2011-03-17,9,0,0.0,0,0.0,23,13.44,Full nighttime recovery,Full nighttime recovery
2011-03-18,9,0,0.0,0,0.0,25,15.78,Full nighttime recovery,Full nighttime recovery
2011-03-19,9,0,0.0,0,0.0,26,17.11,Full nighttime recovery,Full nighttime recovery
2011-03-20,9,0,0.0,0,0.0,28,20.11,Full nighttime recovery,Full nighttime recovery
2011-03-21,9,0,0.0,0,0.0,28,19.56,Full nighttime recovery,Full nighttime recovery
2011-03-22,9,0,0.0,0,0.0,30,20.11,Full nighttime recovery,Full nighttime recovery
2011-03-23,9,0,0.0,0,0.0,24,18.33,Full nighttime recovery,Full nighttime recovery
2011-03-24,9,0,0.0,0,0.0,24,16.22,Full nighttime recovery,Full nighttime recovery
2011-03-25,9,0,0.0,0,0.0,16,13.33,Full nighttime recovery,Full nighttime recovery
2011-03-26,9,0,0.0,0,0.0,24,13.67,Full nighttime recovery,Full nighttime recovery
2011-03-27,9,0,0.0,0,0.0,25,15.56,Full nighttime recovery,Full nighttime recovery
2011-03-28,9,0,0.0,0,0.0,25,16.0,Full nighttime recovery,Full nighttime recovery
2011-03-29,9,0,0.0,0,0.0,27,17.56,Full nighttime recovery,Full nighttime recovery
2011-03-30,9,0,0.0,0,0.0,28,18.22,Full nighttime recovery,Full nighttime recovery
2011-03-31,9,0,0.0,0,0.0,30,19.78,Full nighttime recovery,Full nighttime recovery
2011-04-01,9,0,0.0,0,0.0,31,20.33,Full nighttime recovery,Full nighttime recovery
2011-04-02,9,0,0.0,0,0.0,32,21.78,Full nighttime recovery,Full nighttime recovery
2011-04-03,9,0,0.0,0,0.0,33,22.78,Full nighttime recovery,Full nighttime recovery
2011-04-04,9,0,0.0,0,0.0,32,23.56,Full nighttime recovery,Full nighttime recovery
2011-04-05,9,0,0.0,0,0.0,27,20.33,Full nighttime recovery,Full nighttime recovery
2011-04-06,9,0,0.0,0,0.0,25,19.11,Full nighttime recovery,Full nighttime recovery
2011-04-07,9,0,0.0,0,0.0,27,18.67,Full nighttime recovery,Full nighttime recovery
2011-04-08,9,0,0.0,0,0.0,28,20.0,Full nighttime recovery,Full nighttime recovery
2011-04-09,9,0,0.0,0,0.0,27,20.33,Full nighttime recovery,Full nighttime recovery
2011-04-10,9,0,0.0,0,0.0,28,19.67,Full nighttime recovery,Full nighttime recovery
2011-04-11,9,0,0.0,0,0.0,28,20.11,Full nighttime recovery,Full nighttime recovery
2011-04-12,9,0,0.0,0,0.0,30,20.78,Full nighttime recovery,Full nighttime recovery
2011-04-13,9,0,0.0,0,0.0,23,15.78,Full nighttime recovery,Full nighttime recovery
2011-04-14,9,0,0.0,0,0.0,24,14.44,Full nighttime recovery,Full nighttime recovery
2011-04-15,9,0,0.0,0,0.0,28,17.44,Full nighttime recovery,Full nighttime recovery
2011-04-16,9,0,0.0,0,0.0,33,20.56,Full nighttime recovery,Full nighttime recovery
2011-04-17,9,0,0.0,0,0.0,36,22.22,Full nighttime recovery,Full nighttime recovery
2011-04-18,9,0,0.0,0,0.0,36,23.67,Full nighttime recovery,Full nighttime recovery
2011-04-19,9,0,0.0,0,0.0,36,24.67,Full nighttime recovery,Full nighttime recovery
2011-04-20,9,0,0.0,0,0.0,32,25.0,Full nighttime recovery,Full nighttime recovery
2011-04-21,9,0,0.0,0,0.0,33,23.22,Full nighttime recovery,Full nighttime recovery
2011-04-22,9,0,0.0,0,0.0,30,24.0,Full nighttime recovery,Full nighttime recovery
2011-04-23,9,0,0.0,0,0.0,28,19.67,Full nighttime recovery,Full nighttime recovery
2011-04-24,9,0,0.0,0,0.0,28,19.33,Full nighttime recovery,Full nighttime recovery
2011-04-25,9,0,0.0,0,0.0,29,20.89,Full nighttime recovery,Full nighttime recovery
2011-04-26,9,0,0.0,0,0.0,30,21.78,Full nighttime recovery,Full nighttime recovery
2011-04-27,9,0,0.0,0,0.0,28,20.44,Full nighttime recovery,Full nighttime recovery
2011-04-28,9,0,0.0,0,0.0,31,20.89,Full nighttime recovery,Full nighttime recovery
2011-04-29,9,0,0.0,0,0.0,35,24.0,Full nighttime recovery,Full nighttime recovery
2011-04-30,9,0,0.0,0,0.0,30,23.89,Full nighttime recovery,Full nighttime recovery
2011-05-01,9,0,0.0,0,0.0,27,20.44,Full nighttime recovery,Full nighttime recovery
2011-05-02,9,0,0.0,0,0.0,28,21.33,Full nighttime recovery,Full nighttime recovery
2011-05-03,9,0,0.0,0,0.0,31,22.22,Full nighttime recovery,Full nighttime recovery
2011-05-04,9,0,0.0,0,0.0,31,23.33,Full nighttime recovery,Full nighttime recovery
2011-05-05,9,0,0.0,0,0.0,37,25.0,Full nighttime recovery,Full nighttime recovery
2011-05-06,9,0,0.0,0,0.0,34,25.78,Full nighttime recovery,Full nighttime recovery
2011-05-07,9,0,0.0,0,0.0,33,25.33,Full nighttime recovery,Full nighttime recovery
2011-05-08,9,0,0.0,0,0.0,33,23.89,Full nighttime recovery,Full nighttime recovery
2011-05-09,9,0,0.0,0,0.0,32,24.33,Full nighttime recovery,Full nighttime recovery
2011-05-10,9,0,0.0,0,0.0,34,26.11,Full nighttime recovery,Full nighttime recovery
2011-05-11,9,0,0.0,0,0.0,40,27.89,Full nighttime recovery,Full nighttime recovery
2011-05-12,9,0,0.0,0,0.0,35,27.44,Full nighttime recovery,Full nighttime recovery
2011-05-13,9,0,0.0,0,0.0,31,25.11,Full nighttime recovery,Full nighttime recovery
2011-05-14,9,0,0.0,0,0.0,30,24.11,Full nighttime recovery,Full nighttime recovery
2011-05-15,9,0,0.0,0,0.0,29,23.44,Full nighttime recovery,Full nighttime recovery
2011-05-16,9,0,0.0,0,0.0,34,24.33,Full nighttime recovery,Full nighttime recovery
2011-05-17,9,0,0.0,0,0.0,35,27.0,Full nighttime recovery,Full nighttime recovery
2011-05-18,9,0,0.0,0,0.0,40,29.56,Full nighttime recovery,Full nighttime recovery
2011-05-19,9,0,0.0,0,0.0,40,30.67,Full nighttime recovery,Full nighttime recovery
2011-05-20,9,0,0.0,0,0.0,37,28.11,Full nighttime recovery,Full nighttime recovery
2011-05-21,9,0,0.0,0,0.0,40,29.0,Full nighttime recovery,Full nighttime recovery
2011-05-22,9,0,0.0,0,0.0,35,26.67,Full nighttime recovery,Full nighttime recovery
2011-05-23,9,0,0.0,0,0.0,34,26.89,Full nighttime recovery,Full nighttime recovery
2011-05-24,9,0,0.0,0,0.0,35,27.56,Full nighttime recovery,Full nighttime recovery
2011-05-25,9,0,0.0,0,0.0,37,28.11,Full nighttime recovery,Full nighttime recovery
2011-05-26,9,0,0.0,0,0.0,37,28.89,Full nighttime recovery,Full nighttime recovery
2011-05-27,9,0,0.0,0,0.0,38,29.22,Full nighttime recovery,Full nighttime recovery
2011-05-28,9,0,0.0,0,0.0,39,29.67,Full nighttime recovery,Full nighttime recovery
2011-05-29,9,1,0.1111,0,0.0,45,31.33,Low nighttime heat persistence,Full nighttime recovery
2011-05-30,9,3,0.3333,1,0.1111,50,33.11,Moderate nighttime heat persistence,Low nighttime heat persistence
2011-05-31,9,4,0.4444,1,0.1111,48,33.89,Moderate nighttime heat persistence,Low nighttime heat persistence
2011-06-01,9,4,0.4444,1,0.1111,52,35.33,Moderate nighttime heat persistence,Low nighttime heat persistence
2011-06-02,9,0,0.0,0,0.0,39,31.56,Full nighttime recovery,Full nighttime recovery
2011-06-03,9,0,0.0,0,0.0,38,29.11,Full nighttime recovery,Full nighttime recovery
2011-06-04,9,1,0.1111,0,0.0,39,30.67,Low nighttime heat persistence,Full nighttime recovery
2011-06-05,9,3,0.3333,0,0.0,44,32.0,Moderate nighttime heat persistence,Full nighttime recovery
2011-06-06,9,3,0.3333,0,0.0,49,33.11,Moderate nighttime heat persistence,Full nighttime recovery
2011-06-07,9,4,0.4444,1,0.1111,46,34.22,Moderate nighttime heat persistence,Low nighttime heat persistence
2011-06-08,9,5,0.5556,2,0.2222,48,36.0,High nighttime heat persistence,Low nighttime heat persistence
2011-06-09,9,2,0.2222,0,0.0,43,33.11,Low nighttime heat persistence,Full nighttime recovery
2011-06-10,9,1,0.1111,0,0.0,41,31.11,Low nighttime heat persistence,Full nighttime recovery
2011-06-11,9,2,0.2222,0,0.0,40,32.11,Low nighttime heat persistence,Full nighttime recovery
2011-06-12,9,0,0.0,0,0.0,36,29.78,Full nighttime recovery,Full nighttime recovery
2011-06-13,9,0,0.0,0,0.0,38,28.89,Full nighttime recovery,Full nighttime recovery
2011-06-14,9,0,0.0,0,0.0,35,28.44,Full nighttime recovery,Full nighttime recovery
2011-06-15,9,0,0.0,0,0.0,37,28.56,Full nighttime recovery,Full nighttime recovery
2011-06-16,9,0,0.0,0,0.0,40,29.56,Full nighttime recovery,Full nighttime recovery
2011-06-17,9,1,0.1111,0,0.0,43,31.11,Low nighttime heat persistence,Full nighttime recovery
2011-06-18,9,1,0.1111,0,0.0,44,31.22,Low nighttime heat persistence,Full nighttime recovery
2011-06-19,9,1,0.1111,0,0.0,43,30.89,Low nighttime heat persistence,Full nighttime recovery
2011-06-20,9,0,0.0,0,0.0,41,30.33,Full nighttime recovery,Full nighttime recovery
2011-06-21,9,2,0.2222,0,0.0,43,31.67,Low nighttime heat persistence,Full nighttime recovery
2011-06-22,9,4,0.4444,0,0.0,46,33.56,Moderate nighttime heat persistence,Full nighttime recovery
2011-06-23,9,2,0.2222,0,0.0,46,33.33,Low nighttime heat persistence,Full nighttime recovery
2011-06-24,9,3,0.3333,0,0.0,46,32.89,Moderate nighttime heat persistence,Full nighttime recovery
2011-06-25,9,3,0.3333,0,0.0,46,33.22,Moderate nighttime heat persistence,Full nighttime recovery
2011-06-26,9,2,0.2222,0,0.0,45,33.0,Low nighttime heat persistence,Full nighttime recovery
2011-06-27,9,3,0.3333,0,0.0,46,33.22,Moderate nighttime heat persistence,Full nighttime recovery
2011-06-28,9,1,0.1111,0,0.0,45,32.33,Low nighttime heat persistence,Full nighttime recovery
2011-06-29,9,1,0.1111,0,0.0,43,31.89,Low nighttime heat persistence,Full nighttime recovery
2011-06-30,9,0,0.0,0,0.0,39,29.89,Full nighttime recovery,Full nighttime recovery
2011-07-01,9,0,0.0,0,0.0,38,29.89,Full nighttime recovery,Full nighttime recovery
2011-07-02,9,0,0.0,0,0.0,40,30.22,Full nighttime recovery,Full nighttime recovery
2011-07-03,9,1,0.1111,0,0.0,41,30.67,Low nighttime heat persistence,Full nighttime recovery
2011-07-04,9,1,0.1111,0,0.0,42,31.44,Low nighttime heat persistence,Full nighttime recovery
2011-07-05,9,1,0.1111,0,0.0,43,31.11,Low nighttime heat persistence,Full nighttime recovery
2011-07-06,9,3,0.3333,0,0.0,45,32.0,Moderate nighttime heat persistence,Full nighttime recovery
2011-07-07,9,3,0.3333,0,0.0,48,33.78,Moderate nighttime heat persistence,Full nighttime recovery
2011-07-08,9,4,0.4444,1,0.1111,51,34.78,Moderate nighttime heat persistence,Low nighttime heat persistence
2011-07-09,9,6,0.6667,1,0.1111,51,36.11,High nighttime heat persistence,Low nighttime heat persistence
2011-07-10,9,6,0.6667,1,0.1111,51,36.22,High nighttime heat persistence,Low nighttime heat persistence
2011-07-11,9,6,0.6667,2,0.2222,49,36.78,High nighttime heat persistence,Low nighttime heat persistence
2011-07-12,9,5,0.5556,2,0.2222,53,36.0,High nighttime heat persistence,Low nighttime heat persistence
2011-07-13,9,5,0.5556,3,0.3333,59,37.11,High nighttime heat persistence,Moderate nighttime heat persistence
2011-07-14,9,7,0.7778,4,0.4444,58,39.33,Severe nighttime heat persistence,Moderate nighttime heat persistence
2011-07-15,9,9,1.0,1,0.1111,52,38.0,Severe nighttime heat persistence,Low nighttime heat persistence
2011-07-16,9,4,0.4444,0,0.0,45,34.33,Moderate nighttime heat persistence,Full nighttime recovery
2011-07-17,9,4,0.4444,0,0.0,42,34.11,Moderate nighttime heat persistence,Full nighttime recovery
2011-07-18,9,4,0.4444,0,0.0,43,34.0,Moderate nighttime heat persistence,Full nighttime recovery
2011-07-19,9,4,0.4444,1,0.1111,49,35.0,Moderate nighttime heat persistence,Low nighttime heat persistence
2011-07-20,9,5,0.5556,1,0.1111,47,35.56,High nighttime heat persistence,Low nighttime heat persistence
2011-07-21,9,6,0.6667,1,0.1111,47,35.56,High nighttime heat persistence,Low nighttime heat persistence
2011-07-22,9,6,0.6667,0,0.0,45,34.89,High nighttime heat persistence,Full nighttime recovery
2011-07-23,9,4,0.4444,2,0.2222,47,35.78,Moderate nighttime heat persistence,Low nighttime heat persistence
2011-07-24,9,6,0.6667,1,0.1111,47,35.78,High nighttime heat persistence,Low nighttime heat persistence
2011-07-25,9,5,0.5556,1,0.1111,51,34.67,High nighttime heat persistence,Low nighttime heat persistence
2011-07-26,9,4,0.4444,1,0.1111,49,35.56,Moderate nighttime heat persistence,Low nighttime heat persistence
2011-07-27,9,7,0.7778,1,0.1111,52,36.67,Severe nighttime heat persistence,Low nighttime heat persistence
2011-07-28,9,5,0.5556,3,0.3333,53,37.0,High nighttime heat persistence,Moderate nighttime heat persistence
2011-07-29,9,7,0.7778,4,0.4444,58,39.78,Severe nighttime heat persistence,Moderate nighttime heat persistence
2011-07-30,9,9,1.0,4,0.4444,55,40.0,Severe nighttime heat persistence,Moderate nighttime heat persistence
2011-07-31,9,9,1.0,4,0.4444,56,39.89,Severe nighttime heat persistence,Moderate nighttime heat persistence
2011-08-01,9,9,1.0,4,0.4444,57,39.33,Severe nighttime heat persistence,Moderate nighttime heat persistence
2011-08-02,9,9,1.0,4,0.4444,57,39.78,Severe nighttime heat persistence,Moderate nighttime heat persistence
2011-08-03,9,9,1.0,4,0.4444,56,39.56,Severe nighttime heat persistence,Moderate nighttime heat persistence
2011-08-04,9,7,0.7778,1,0.1111,50,36.22,Severe nighttime heat persistence,Low nighttime heat persistence
2011-08-05,9,5,0.5556,0,0.0,49,34.78,High nighttime heat persistence,Full nighttime recovery
2011-08-06,9,3,0.3333,0,0.0,46,33.89,Moderate nighttime heat persistence,Full nighttime recovery
2011-08-07,9,4,0.4444,0,0.0,46,34.67,Moderate nighttime heat persistence,Full nighttime recovery
2011-08-08,9,4,0.4444,1,0.1111,47,34.67,Moderate nighttime heat persistence,Low nighttime heat persistence
2011-08-09,9,6,0.6667,0,0.0,47,34.89,High nighttime heat persistence,Full nighttime recovery
2011-08-10,9,4,0.4444,1,0.1111,47,35.11,Moderate nighttime heat persistence,Low nighttime heat persistence
2011-08-11,9,6,0.6667,1,0.1111,48,36.22,High nighttime heat persistence,Low nighttime heat persistence
2011-08-12,9,6,0.6667,0,0.0,47,35.33,High nighttime heat persistence,Full nighttime recovery
2011-08-13,9,3,0.3333,0,0.0,46,34.22,Moderate nighttime heat persistence,Full nighttime recovery
2011-08-14,9,2,0.2222,0,0.0,43,32.89,Low nighttime heat persistence,Full nighttime recovery
2011-08-15,9,1,0.1111,0,0.0,44,32.44,Low nighttime heat persistence,Full nighttime recovery
2011-08-16,9,2,0.2222,0,0.0,45,32.56,Low nighttime heat persistence,Full nighttime recovery
2011-08-17,9,2,0.2222,0,0.0,44,32.78,Low nighttime heat persistence,Full nighttime recovery
2011-08-18,9,2,0.2222,0,0.0,44,32.89,Low nighttime heat persistence,Full nighttime recovery
2011-08-19,9,1,0.1111,0,0.0,44,32.78,Low nighttime heat persistence,Full nighttime recovery
2011-08-20,9,2,0.2222,0,0.0,45,32.0,Low nighttime heat persistence,Full nighttime recovery
2011-08-21,9,4,0.4444,1,0.1111,48,33.67,Moderate nighttime heat persistence,Low nighttime heat persistence
2011-08-22,9,4,0.4444,1,0.1111,55,35.78,Moderate nighttime heat persistence,Low nighttime heat persistence
2011-08-23,9,6,0.6667,0,0.0,47,34.89,High nighttime heat persistence,Full nighttime recovery
2011-08-24,9,1,0.1111,0,0.0,44,33.0,Low nighttime heat persistence,Full nighttime recovery
2011-08-25,9,2,0.2222,0,0.0,45,32.11,Low nighttime heat persistence,Full nighttime recovery
2011-08-26,9,3,0.3333,0,0.0,51,33.22,Moderate nighttime heat persistence,Full nighttime recovery
2011-08-27,9,1,0.1111,0,0.0,44,32.67,Low nighttime heat persistence,Full nighttime recovery
2011-08-28,9,1,0.1111,0,0.0,44,32.0,Low nighttime heat persistence,Full nighttime recovery
2011-08-29,9,1,0.1111,0,0.0,43,31.67,Low nighttime heat persistence,Full nighttime recovery
2011-08-30,9,1,0.1111,0,0.0,46,31.22,Low nighttime heat persistence,Full nighttime recovery
2011-08-31,9,1,0.1111,0,0.0,44,31.78,Low nighttime heat persistence,Full nighttime recovery
2011-09-01,9,0,0.0,0,0.0,41,31.0,Full nighttime recovery,Full nighttime recovery
2011-09-02,9,0,0.0,0,0.0,38,30.56,Full nighttime recovery,Full nighttime recovery
